date,product_code,market,opening_stock_units,received_units,closing_stock_units,stockout_flag,stockout_hours
2020-02-01,A2319150306,Canada,1349,811,892,0,0
2020-02-01,A2319150306,Germany,297,184,261,0,0
2020-02-01,A2319150306,United Kingdom,1063,740,1057,0,0
2020-02-01,A2319150306,Spain,95,78,94,0,0
2020-02-01,A2319150306,Italy,696,490,721,0,0
2020-02-01,A2319150306,Portugal,189,149,191,0,0
2020-02-01,A2319150306,USA,1716,1258,1771,0,0
2020-02-01,A2319150306,India,2318,2716,2725,0,0
2020-02-01,A2319150305,China,253,173,185,0,0
2020-02-01,A2319150305,Indonesia,646,360,568,0,0
2020-02-01,A2319150305,South Korea,477,438,420,0,0
2020-02-01,A2319150305,Sweden,19,23,22,0,0
2020-02-01,A2319150305,Pakistan,618,270,484,0,0
2020-02-01,A2319150305,Bangladesh,285,207,196,0,0
2020-02-01,A2319150305,Philiphines,25,13,38,0,0
2020-02-01,A2319150305,Australia,234,131,180,0,0
2020-02-01,A2319150305,Newzealand,25,14,38,0,0
2020-02-01,A2319150305,Austria,26,13,20,0,0
2020-02-01,A2319150305,Poland,226,144,140,0,0
2020-02-01,A2319150305,Norway,219,165,233,0,0
2020-02-01,A2319150305,Netherlands,103,75,101,0,0
2020-02-01,A2319150305,Japan,333,200,291,0,0
2020-02-01,A2319150305,France,635,278,448,0,0
2020-02-01,A2319150305,Canada,577,382,489,0,0
2020-02-01,A2319150305,Germany,176,171,169,0,0
2020-02-01,A2319150305,United Kingdom,271,133,182,0,0
2020-02-01,A2319150305,Spain,336,182,268,0,0
2020-02-01,A2319150305,Italy,921,718,900,0,0
2020-02-01,A2319150305,Portugal,18,22,22,0,0
2020-02-01,A2319150305,USA,3051,1599,2647,0,0
2020-02-01,A2319150305,India,2616,2895,2730,0,0
2020-02-01,A2319150304,China,395,255,279,0,0
2020-02-01,A2319150304,Indonesia,60,36,56,0,0
2020-02-01,A2319150304,South Korea,585,654,650,0,0
2020-02-01,A2319150304,Sweden,26,11,29,0,0
2020-02-01,A2319150304,Pakistan,233,131,184,0,0
2020-02-01,A2319150304,Bangladesh,206,240,235,0,0
2020-02-01,A2319150304,Philiphines,771,619,780,0,0
2020-02-01,A2319150304,Australia,668,594,724,0,0
2020-02-01,A2319150304,Newzealand,256,144,223,0,0
2020-02-01,A2319150304,Austria,19,19,38,0,0
2020-02-01,A2319150304,Poland,142,103,122,0,0
2020-02-01,A2319150304,Norway,401,268,386,0,0
2020-02-01,A2319150304,Netherlands,453,242,370,0,0
2020-02-01,A2319150304,Japan,138,109,139,0,0
2020-02-01,A2319150304,France,1261,514,936,0,0
2020-02-01,A2319150304,Canada,696,531,778,0,0
2020-02-01,A2319150304,Germany,597,428,490,0,0
2020-02-01,A2319150304,United Kingdom,438,321,349,0,0
2020-02-01,A2319150304,Spain,29,29,33,0,0
2020-02-01,A2319150304,Italy,889,338,656,0,0
2020-02-01,A2319150304,Portugal,167,194,194,0,0
2020-02-01,A2319150304,USA,476,325,429,0,0
2020-02-01,A2319150304,India,1046,850,809,0,0
2020-02-01,A2319150302,China,329,367,369,0,0
2020-02-01,A2319150302,Indonesia,230,175,228,0,0
2020-02-01,A2319150302,South Korea,2401,1677,2332,0,0
2020-02-01,A2319150302,Sweden,42,21,34,0,0
2020-02-01,A2319150302,Pakistan,24,15,39,0,0
2020-02-01,A2319150302,Bangladesh,258,187,251,0,0
2020-02-01,A2319150302,Philiphines,258,160,243,0,0
2020-02-01,A2319150302,Australia,185,164,164,0,0
2020-02-01,A2319150302,Newzealand,240,146,218,0,0
2020-02-01,A2319150302,Austria,19,11,22,0,0
2020-02-01,A2319150302,Poland,53,38,39,0,0
2020-02-01,A2319150302,Norway,58,63,64,0,0
2020-02-01,A2319150302,Netherlands,322,171,240,0,0
2020-02-01,A2319150302,Japan,143,86,133,0,0
2020-02-01,A2319150302,France,474,562,562,0,0
2020-02-01,A2319150302,Canada,590,352,505,0,0
2020-02-01,A2319150302,Germany,808,608,863,0,0
2020-02-01,A2319150302,United Kingdom,884,740,871,0,0
2020-02-01,A2319150302,Spain,137,107,106,0,0
2020-02-01,A2319150302,Italy,602,580,689,0,0
2020-02-01,A2319150302,Portugal,381,252,256,0,0
2020-02-01,A2319150302,USA,3106,2949,3529,0,0
2020-02-01,A2319150302,India,4538,2513,3911,0,0
2020-02-01,A2319150301,China,172,113,170,0,0
2020-02-01,A2319150301,Indonesia,260,136,200,0,0
2020-02-01,A2319150301,South Korea,1989,1383,1672,0,0
2020-02-01,A2319150301,Sweden,23,18,42,0,0
2020-02-01,A2319150301,Pakistan,322,287,319,0,0
2020-02-01,A2319150301,Bangladesh,128,99,93,0,0
2020-02-01,A2319150301,Philiphines,1542,845,1296,0,0
2020-02-01,A2319150301,Australia,1498,1559,1719,0,0
2020-02-01,A2319150301,Newzealand,423,268,323,0,0
2020-02-01,A2319150301,Austria,25,13,26,0,0
2020-02-01,A2319150301,Poland,287,225,295,0,0
2020-02-01,A2319150301,Norway,105,89,102,0,0
2020-02-01,A2319150301,Netherlands,94,57,62,0,0
2020-02-01,A2319150301,Japan,119,73,73,0,0
2020-02-01,A2319150301,France,909,500,802,0,0
2020-02-01,A2319150301,Canada,196,183,173,0,0
2020-02-01,A2319150301,Germany,623,329,546,0,0
2020-02-01,A2319150301,United Kingdom,294,205,231,0,0
2020-02-01,A2319150301,Spain,169,155,177,0,0
2020-02-01,A2319150301,Italy,773,456,607,0,0
2020-02-01,A2319150301,Portugal,232,178,240,0,0
2020-02-01,A2319150301,USA,2358,2430,2413,0,0
2020-02-01,A2319150301,India,5628,2469,4200,0,0
2020-02-01,A2219150206,China,406,234,348,0,0
2020-02-01,A2219150206,Indonesia,108,70,92,0,0
2020-02-01,A2219150206,South Korea,1918,953,1359,0,0
2020-02-01,A2219150206,Sweden,18,12,22,0,0
2020-02-01,A2219150206,Pakistan,23,12,35,0,0
2020-02-01,A2219150206,Bangladesh,167,119,139,0,0
2020-02-01,A2219150206,Philiphines,1441,858,1080,0,0
2020-02-01,A2219150206,Australia,680,328,565,0,0
2020-02-01,A2219150206,Newzealand,363,207,325,0,0
2020-02-01,A2219150206,Austria,25,19,34,0,0
2020-02-01,A2219150206,Poland,273,190,215,0,0
2020-02-01,A2219150206,Norway,152,156,171,0,0
2020-02-01,A2219150206,Netherlands,103,84,113,0,0
2020-02-01,A2219150206,Japan,287,191,288,0,0
2020-02-01,A2219150206,France,198,213,212,0,0
2020-02-01,A2219150206,Canada,925,407,717,0,0
2020-02-01,A2219150206,Germany,655,444,581,0,0
2020-02-01,A2219150206,United Kingdom,630,638,603,0,0
2020-02-01,A2219150206,Spain,47,30,29,0,0
2020-02-01,A2219150206,Italy,709,288,497,0,0
2020-02-01,A2219150206,Portugal,366,226,310,0,0
2020-02-01,A2219150206,USA,1222,755,899,0,0
2020-02-01,A2219150206,India,5814,4635,6163,0,0
2020-02-01,A2219150205,China,440,299,419,0,0
2020-02-01,A2219150205,Indonesia,623,405,625,0,0
2020-02-01,A2219150205,South Korea,22,16,38,0,0
2020-02-01,A2219150205,Sweden,45,38,50,0,0
2020-02-01,A2219150205,Pakistan,489,291,402,0,0
2020-02-01,A2219150205,Bangladesh,172,102,153,0,0
2020-02-01,A2219150205,Philiphines,583,246,448,0,0
2020-02-01,A2219150205,Australia,1044,1236,1189,0,0
2020-02-01,A2219150205,Newzealand,58,53,63,0,0
2020-02-01,A2219150205,Austria,27,16,17,0,0
2020-02-01,A2219150205,Poland,305,156,229,0,0
2020-02-01,A2219150205,Norway,331,258,359,0,0
2020-02-01,A2219150205,Netherlands,362,262,382,0,0
2020-02-01,A2219150205,Japan,64,36,56,0,0
2020-02-01,A2219150205,France,1072,462,747,0,0
2020-02-01,A2219150205,Canada,873,697,767,0,0
2020-02-01,A2219150205,Germany,353,257,357,0,0
2020-02-01,A2219150205,United Kingdom,1008,782,921,0,0
2020-02-01,A2219150205,Spain,81,53,68,0,0
2020-02-01,A2219150205,Italy,556,299,475,0,0
2020-02-01,A2219150205,Portugal,417,259,353,0,0
2020-02-01,A2219150205,USA,4519,3806,4980,0,0
2020-02-01,A2219150205,India,7063,5093,7438,0,0
2020-02-01,A2219150204,China,66,69,77,0,0
2020-02-01,A2219150204,Indonesia,383,270,293,0,0
2020-02-01,A2219150204,South Korea,2596,1878,2616,0,0
2020-02-01,A2219150204,Sweden,26,16,21,0,0
2020-02-01,A2219150204,Pakistan,26,21,47,0,0
2020-02-01,A2219150204,Bangladesh,256,104,194,0,0
2020-02-01,A2219150204,Philiphines,96,48,81,0,0
2020-02-01,A2219150204,Australia,775,796,860,0,0
2020-02-01,A2219150204,Newzealand,293,172,227,0,0
2020-02-01,A2219150204,Austria,23,20,31,0,0
2020-02-01,A2219150204,Poland,450,350,491,0,0
2020-02-01,A2219150204,Norway,292,295,318,0,0
2020-02-01,A2219150204,Netherlands,164,167,164,0,0
2020-02-01,A2219150204,Japan,288,157,241,0,0
2020-02-01,A2219150204,France,1451,1065,1565,0,0
2020-02-01,A2219150204,Canada,172,196,197,0,0
2020-02-01,A2219150204,Germany,117,110,103,0,0
2020-02-01,A2219150204,United Kingdom,643,425,618,0,0
2020-02-01,A2219150204,Spain,232,118,193,0,0
2020-02-01,A2219150204,Italy,711,665,795,0,0
2020-02-01,A2219150204,Portugal,330,172,245,0,0
2020-02-01,A2219150204,USA,2036,959,1364,0,0
2020-02-01,A2219150204,India,4356,2831,4021,0,0
2020-02-01,A2218150202,China,445,369,487,0,0
2020-02-01,A2218150202,Indonesia,678,524,504,0,0
2020-02-01,A2218150202,South Korea,2132,1022,1419,0,0
2020-02-01,A2218150202,Sweden,24,17,19,0,0
2020-02-01,A2218150202,Pakistan,619,590,667,0,0
2020-02-01,A2218150202,Bangladesh,24,13,37,0,0
2020-02-01,A2218150202,Philiphines,114,58,72,0,0
2020-02-01,A2218150202,Australia,20,23,42,0,0
2020-02-01,A2218150202,Newzealand,123,68,84,0,0
2020-02-01,A2218150202,Austria,27,19,47,0,0
2020-02-01,A2218150202,Poland,290,135,206,0,0
2020-02-01,A2218150202,Norway,84,64,72,0,0
2020-02-01,A2218150202,Netherlands,137,97,140,0,0
2020-02-01,A2218150202,Japan,174,83,141,0,0
2020-02-01,A2218150202,France,763,610,679,0,0
2020-02-01,A2218150202,Canada,859,647,898,0,0
2020-02-01,A2218150202,Germany,413,398,379,0,0
2020-02-01,A2218150202,United Kingdom,29,18,47,0,0
2020-02-01,A2218150202,Spain,54,52,50,0,0
2020-02-01,A2218150202,Italy,350,243,358,0,0
2020-02-01,A2218150202,Portugal,24,17,42,0,0
2020-02-01,A2218150202,USA,2983,1812,2181,0,0
2020-02-01,A2218150202,India,6982,4649,7125,0,0
2020-02-01,A2218150201,China,174,95,146,0,0
2020-02-01,A2218150201,Indonesia,77,50,72,0,0
2020-02-01,A2218150201,South Korea,1409,976,1352,0,0
2020-02-01,A2218150201,Sweden,31,17,25,0,0
2020-02-01,A2218150201,Pakistan,577,453,596,0,0
2020-02-01,A2218150201,Bangladesh,39,18,30,0,0
2020-02-01,A2218150201,Philiphines,1222,1223,1306,0,0
2020-02-01,A2218150201,Australia,1006,630,638,0,0
2020-02-01,A2218150201,Newzealand,216,141,187,0,0
2020-02-01,A2218150201,Austria,29,13,26,0,0
2020-02-01,A2218150201,Poland,515,367,489,0,0
2020-02-01,A2218150201,Norway,307,134,208,0,0
2020-02-01,A2218150201,Netherlands,307,135,226,0,0
2020-02-01,A2218150201,Japan,214,138,195,0,0
2020-02-01,A2218150201,France,509,419,435,0,0
2020-02-01,A2218150201,Canada,566,594,635,0,0
2020-02-01,A2218150201,Germany,609,325,405,0,0
2020-02-01,A2218150201,United Kingdom,620,349,547,0,0
2020-02-01,A2218150201,Spain,172,125,171,0,0
2020-02-01,A2218150201,Italy,870,749,988,0,0
2020-02-01,A2218150201,Portugal,469,356,400,0,0
2020-02-01,A2218150201,USA,3029,1291,2077,0,0
2020-02-01,A2218150201,India,2383,1265,1883,0,0
2020-02-01,A2118150106,China,318,155,249,0,0
2020-02-01,A2118150106,Indonesia,1437,852,1354,0,0
2020-02-01,A2118150106,South Korea,29,13,42,0,0
2020-02-01,A2118150106,Sweden,26,19,28,0,0
2020-02-01,A2118150106,Pakistan,35,16,24,0,0
2020-02-01,A2118150106,Bangladesh,249,117,204,0,0
2020-02-01,A2118150106,Philiphines,799,424,542,0,0
2020-02-01,A2118150106,Australia,1476,1283,1547,0,0
2020-02-01,A2118150106,Newzealand,359,249,276,0,0
2020-02-01,A2118150106,Austria,27,13,30,0,0
2020-02-01,A2118150106,Poland,115,104,129,0,0
2020-02-01,A2118150106,Norway,220,149,187,0,0
2020-02-01,A2118150106,Netherlands,282,224,245,0,0
2020-02-01,A2118150106,Japan,136,129,154,0,0
2020-02-01,A2118150106,France,897,533,750,0,0
2020-02-01,A2118150106,Canada,474,262,391,0,0
2020-02-01,A2118150106,Germany,317,136,242,0,0
2020-02-01,A2118150106,United Kingdom,723,362,477,0,0
2020-02-01,A2118150106,Spain,223,160,185,0,0
2020-02-01,A2118150106,Italy,924,619,885,0,0
2020-02-01,A2118150106,Portugal,405,333,398,0,0
2020-02-01,A2118150106,USA,1547,856,1231,0,0
2020-02-01,A2118150106,India,4385,2946,4077,0,0
2020-02-01,A2118150105,China,253,305,294,0,0
2020-02-01,A2118150105,Indonesia,27,12,39,0,0
2020-02-01,A2118150105,South Korea,2729,1048,1969,0,0
2020-02-01,A2118150105,Sweden,30,28,30,0,0
2020-02-01,A2118150105,Pakistan,26,16,42,0,0
2020-02-01,A2118150105,Bangladesh,298,248,316,0,0
2020-02-01,A2118150105,Philiphines,144,154,165,0,0
2020-02-01,A2118150105,Australia,1164,1135,1170,0,0
2020-02-01,A2118150105,Newzealand,228,219,224,0,0
2020-02-01,A2118150105,Austria,18,21,36,0,0
2020-02-01,A2118150105,Poland,263,244,284,0,0
2020-02-01,A2118150105,Norway,23,18,42,0,0
2020-02-01,A2118150105,Netherlands,147,140,170,0,0
2020-02-01,A2118150105,Japan,269,99,195,0,0
2020-02-01,A2118150105,France,118,115,118,0,0
2020-02-01,A2118150105,Canada,1255,822,1185,0,0
2020-02-01,A2118150105,Germany,292,125,226,0,0
2020-02-01,A2118150105,United Kingdom,1041,855,1178,0,0
2020-02-01,A2118150105,Spain,225,130,159,0,0
2020-02-01,A2118150105,Italy,567,523,618,0,0
2020-02-01,A2118150105,Portugal,351,235,307,0,0
2020-02-01,A2118150105,USA,881,633,897,0,0
2020-02-01,A2118150105,India,320,269,286,0,0
2020-02-01,A2118150104,China,22,22,45,0,0
2020-02-01,A2118150104,Indonesia,598,507,612,0,0
2020-02-01,A2118150104,South Korea,1345,1065,1388,0,0
2020-02-01,A2118150104,Sweden,27,18,25,0,0
2020-02-01,A2118150104,Pakistan,91,52,68,0,0
2020-02-01,A2118150104,Bangladesh,173,93,140,0,0
2020-02-01,A2118150104,Philiphines,533,325,306,0,0
2020-02-01,A2118150104,Australia,1392,992,1276,0,0
2020-02-01,A2118150104,Newzealand,237,159,224,0,0
2020-02-01,A2118150104,Austria,19,13,31,0,0
2020-02-01,A2118150104,Poland,202,160,215,0,0
2020-02-01,A2118150104,Norway,264,181,254,0,0
2020-02-01,A2118150104,Netherlands,393,173,279,0,0
2020-02-01,A2118150104,Japan,138,57,106,0,0
2020-02-01,A2118150104,France,1093,680,1044,0,0
2020-02-01,A2118150104,Canada,628,262,462,0,0
2020-02-01,A2118150104,Germany,91,87,86,0,0
2020-02-01,A2118150104,United Kingdom,607,339,551,0,0
2020-02-01,A2118150104,Spain,29,12,41,0,0
2020-02-01,A2118150104,Italy,532,455,576,0,0
2020-02-01,A2118150104,Portugal,302,152,242,0,0
2020-02-01,A2118150104,USA,642,460,652,0,0
2020-02-01,A2118150104,India,6441,3682,5637,0,0
2020-02-01,A2118150102,China,235,103,166,0,0
2020-02-01,A2118150102,Indonesia,798,473,667,0,0
2020-02-01,A2118150102,South Korea,776,409,583,0,0
2020-02-01,A2118150102,Sweden,27,21,30,0,0
2020-02-01,A2118150102,Pakistan,736,521,751,0,0
2020-02-01,A2118150102,Bangladesh,167,106,139,0,0
2020-02-01,A2118150102,Philiphines,1179,571,789,0,0
2020-02-01,A2118150102,Australia,2233,1256,1988,0,0
2020-02-01,A2118150102,Newzealand,230,221,246,0,0
2020-02-01,A2118150102,Austria,18,21,23,0,0
2020-02-01,A2118150102,Poland,118,82,82,0,0
2020-02-01,A2118150102,Norway,254,137,183,0,0
2020-02-01,A2118150102,Netherlands,315,344,345,0,0
2020-02-01,A2118150102,Japan,302,213,321,0,0
2020-02-01,A2118150102,France,27,23,50,0,0
2020-02-01,A2118150102,Canada,772,446,525,0,0
2020-02-01,A2118150102,Germany,558,390,461,0,0
2020-02-01,A2118150102,United Kingdom,23,20,42,0,0
2020-02-01,A2118150102,Spain,81,95,94,0,0
2020-02-01,A2118150102,Italy,671,465,514,0,0
2020-02-01,A2118150102,Portugal,292,354,334,0,0
2020-02-01,A2118150102,USA,2099,1811,2388,0,0
2020-02-01,A2118150102,India,3362,3792,3676,0,0
2020-02-01,A2118150101,China,153,86,96,0,0
2020-02-01,A2118150101,Indonesia,27,13,40,0,0
2020-02-01,A2118150101,South Korea,24,19,43,0,0
2020-02-01,A2118150101,Sweden,25,17,37,0,0
2020-02-01,A2118150101,Pakistan,77,51,71,0,0
2020-02-01,A2118150101,Bangladesh,293,211,316,0,0
2020-02-01,A2118150101,Philiphines,968,732,817,0,0
2020-02-01,A2118150101,Australia,1648,1481,1764,0,0
2020-02-01,A2118150101,Newzealand,424,210,314,0,0
2020-02-01,A2118150101,Austria,25,15,40,0,0
2020-02-01,A2118150101,Poland,181,194,182,0,0
2020-02-01,A2118150101,Norway,216,153,138,0,0
2020-02-01,A2118150101,Netherlands,185,82,130,0,0
2020-02-01,A2118150101,Japan,129,111,111,0,0
2020-02-01,A2118150101,France,1049,472,737,0,0
2020-02-01,A2118150101,Canada,1572,1194,1606,0,0
2020-02-01,A2118150101,Germany,484,343,501,0,0
2020-02-01,A2118150101,United Kingdom,618,534,650,0,0
2020-02-01,A2118150101,Spain,28,14,42,0,0
2020-02-01,A2118150101,Italy,857,811,941,0,0
2020-02-01,A2118150101,Portugal,538,210,393,0,0
2020-02-01,A2118150101,USA,2534,2569,2550,0,0
2020-02-01,A2118150101,India,5761,5402,6592,0,0
2020-03-01,A5721110508,China,13,3,16,0,0
2020-03-01,A5721110508,Indonesia,11,3,14,0,0
2020-03-01,A5721110508,South Korea,12,4,16,0,0
2020-03-01,A5721110508,Sweden,11,3,14,0,0
2020-03-01,A5721110508,Pakistan,23,19,42,0,0
2020-03-01,A5721110508,Bangladesh,25,12,37,0,0
2020-03-01,A5721110508,Philiphines,29,12,41,0,0
2020-03-01,A5721110508,Australia,29,19,48,0,0
2020-03-01,A5721110508,Newzealand,27,11,38,0,0
2020-03-01,A5721110508,Austria,24,17,41,0,0
2020-03-01,A5721110508,Poland,24,22,46,0,0
2020-03-01,A5721110508,Norway,23,20,43,0,0
2020-03-01,A5721110508,Netherlands,29,17,47,0,0
2020-03-01,A5721110508,Japan,27,16,43,0,0
2020-03-01,A5721110508,France,21,18,39,0,0
2020-03-01,A5721110508,Canada,29,18,47,0,0
2020-03-01,A5721110508,Germany,19,21,40,0,0
2020-03-01,A5721110508,United Kingdom,19,23,42,0,0
2020-03-01,A5721110508,Spain,26,20,46,0,0
2020-03-01,A5721110508,Italy,24,21,45,0,0
2020-03-01,A5721110508,Portugal,22,22,44,0,0
2020-03-01,A5721110508,USA,24,21,44,0,0
2020-03-01,A5721110508,India,24,22,46,0,0
2020-03-01,A5721110507,China,12,2,14,0,0
2020-03-01,A5721110507,Indonesia,9,4,13,0,0
2020-03-01,A5721110507,South Korea,12,3,15,0,0
2020-03-01,A5721110507,Sweden,11,2,14,0,0
2020-03-01,A5721110507,Pakistan,18,16,34,0,0
2020-03-01,A5721110507,Bangladesh,24,14,38,0,0
2020-03-01,A5721110507,Philiphines,19,21,40,0,0
2020-03-01,A5721110507,Australia,24,16,40,0,0
2020-03-01,A5721110507,Newzealand,22,18,39,0,0
2020-03-01,A5721110507,Austria,24,15,39,0,0
2020-03-01,A5721110507,Poland,23,20,43,0,0
2020-03-01,A5721110507,Norway,23,11,34,0,0
2020-03-01,A5721110507,Netherlands,22,11,34,0,0
2020-03-01,A5721110507,Japan,27,13,40,0,0
2020-03-01,A5721110507,France,23,20,42,0,0
2020-03-01,A5721110507,Canada,23,21,45,0,0
2020-03-01,A5721110507,Germany,27,23,50,0,0
2020-03-01,A5721110507,United Kingdom,26,20,46,0,0
2020-03-01,A5721110507,Spain,20,19,39,0,0
2020-03-01,A5721110507,Italy,28,20,47,0,0
2020-03-01,A5721110507,Portugal,26,17,43,0,0
2020-03-01,A5721110507,USA,24,22,46,0,0
2020-03-01,A5721110507,India,25,11,36,0,0
2020-03-01,A5721110505,China,11,2,13,0,0
2020-03-01,A5721110505,Indonesia,11,3,14,0,0
2020-03-01,A5721110505,South Korea,9,3,12,0,0
2020-03-01,A5721110505,Sweden,10,3,14,0,0
2020-03-01,A5721110505,Pakistan,20,21,41,0,0
2020-03-01,A5721110505,Bangladesh,29,15,43,0,0
2020-03-01,A5721110505,Philiphines,30,20,50,0,0
2020-03-01,A5721110505,Australia,28,12,40,0,0
2020-03-01,A5721110505,Newzealand,28,12,39,0,0
2020-03-01,A5721110505,Austria,20,13,33,0,0
2020-03-01,A5721110505,Poland,21,14,36,0,0
2020-03-01,A5721110505,Norway,22,13,36,0,0
2020-03-01,A5721110505,Netherlands,24,20,45,0,0
2020-03-01,A5721110505,Japan,26,20,45,0,0
2020-03-01,A5721110505,France,21,16,37,0,0
2020-03-01,A5721110505,Canada,25,12,37,0,0
2020-03-01,A5721110505,Germany,27,14,40,0,0
2020-03-01,A5721110505,United Kingdom,21,20,41,0,0
2020-03-01,A5721110505,Spain,29,20,49,0,0
2020-03-01,A5721110505,Italy,24,23,46,0,0
2020-03-01,A5721110505,Portugal,28,13,41,0,0
2020-03-01,A5721110505,USA,23,23,46,0,0
2020-03-01,A5721110505,India,24,22,45,0,0
2020-03-01,A5721110504,China,13,3,16,0,0
2020-03-01,A5721110504,Indonesia,10,4,13,0,0
2020-03-01,A5721110504,South Korea,9,3,12,0,0
2020-03-01,A5721110504,Sweden,13,4,17,0,0
2020-03-01,A5721110504,Pakistan,25,14,39,0,0
2020-03-01,A5721110504,Bangladesh,22,22,44,0,0
2020-03-01,A5721110504,Philiphines,24,19,43,0,0
2020-03-01,A5721110504,Australia,24,12,36,0,0
2020-03-01,A5721110504,Newzealand,27,19,46,0,0
2020-03-01,A5721110504,Austria,28,18,46,0,0
2020-03-01,A5721110504,Poland,22,21,43,0,0
2020-03-01,A5721110504,Norway,24,17,41,0,0
2020-03-01,A5721110504,Netherlands,19,15,34,0,0
2020-03-01,A5721110504,Japan,28,20,48,0,0
2020-03-01,A5721110504,France,23,23,45,0,0
2020-03-01,A5721110504,Canada,21,12,33,0,0
2020-03-01,A5721110504,Germany,26,23,49,0,0
2020-03-01,A5721110504,United Kingdom,26,22,48,0,0
2020-03-01,A5721110504,Spain,18,20,38,0,0
2020-03-01,A5721110504,Italy,28,16,44,0,0
2020-03-01,A5721110504,Portugal,22,12,34,0,0
2020-03-01,A5721110504,USA,27,21,48,0,0
2020-03-01,A5721110504,India,23,22,46,0,0
2020-03-01,A5721110503,China,9,3,13,0,0
2020-03-01,A5721110503,Indonesia,13,3,16,0,0
2020-03-01,A5721110503,South Korea,10,3,13,0,0
2020-03-01,A5721110503,Sweden,13,4,17,0,0
2020-03-01,A5721110503,Pakistan,28,18,47,0,0
2020-03-01,A5721110503,Bangladesh,23,18,41,0,0
2020-03-01,A5721110503,Philiphines,27,20,47,0,0
2020-03-01,A5721110503,Australia,26,18,45,0,0
2020-03-01,A5721110503,Newzealand,20,22,42,0,0
2020-03-01,A5721110503,Austria,24,22,46,0,0
2020-03-01,A5721110503,Poland,24,22,46,0,0
2020-03-01,A5721110503,Norway,20,17,37,0,0
2020-03-01,A5721110503,Netherlands,28,19,47,0,0
2020-03-01,A5721110503,Japan,22,21,42,0,0
2020-03-01,A5721110503,France,30,20,50,0,0
2020-03-01,A5721110503,Canada,23,18,40,0,0
2020-03-01,A5721110503,Germany,19,21,40,0,0
2020-03-01,A5721110503,United Kingdom,25,15,40,0,0
2020-03-01,A5721110503,Spain,27,17,45,0,0
2020-03-01,A5721110503,Italy,25,21,46,0,0
2020-03-01,A5721110503,Portugal,19,22,41,0,0
2020-03-01,A5721110503,USA,28,19,47,0,0
2020-03-01,A5721110503,India,27,19,46,0,0
2020-03-01,A5721110502,China,9,4,13,0,0
2020-03-01,A5721110502,Indonesia,12,4,16,0,0
2020-03-01,A5721110502,South Korea,8,2,11,0,0
2020-03-01,A5721110502,Sweden,12,2,14,0,0
2020-03-01,A5721110502,Pakistan,22,14,37,0,0
2020-03-01,A5721110502,Bangladesh,25,20,45,0,0
2020-03-01,A5721110502,Philiphines,22,15,37,0,0
2020-03-01,A5721110502,Australia,24,14,38,0,0
2020-03-01,A5721110502,Newzealand,27,14,41,0,0
2020-03-01,A5721110502,Austria,18,19,37,0,0
2020-03-01,A5721110502,Poland,29,16,44,0,0
2020-03-01,A5721110502,Norway,24,12,35,0,0
2020-03-01,A5721110502,Netherlands,23,17,40,0,0
2020-03-01,A5721110502,Japan,23,14,37,0,0
2020-03-01,A5721110502,France,30,14,44,0,0
2020-03-01,A5721110502,Canada,27,20,47,0,0
2020-03-01,A5721110502,Germany,28,16,44,0,0
2020-03-01,A5721110502,United Kingdom,22,16,38,0,0
2020-03-01,A5721110502,Spain,29,17,46,0,0
2020-03-01,A5721110502,Italy,24,20,44,0,0
2020-03-01,A5721110502,Portugal,29,21,51,0,0
2020-03-01,A5721110502,USA,20,12,32,0,0
2020-03-01,A5721110502,India,29,17,46,0,0
2020-03-01,A5721110501,China,19,19,38,0,0
2020-03-01,A5721110501,Indonesia,24,15,38,0,0
2020-03-01,A5721110501,South Korea,20,12,29,0,0
2020-03-01,A5721110501,Sweden,27,12,40,0,0
2020-03-01,A5721110501,Pakistan,21,22,43,0,0
2020-03-01,A5721110501,Bangladesh,23,12,35,0,0
2020-03-01,A5721110501,Philiphines,21,13,34,0,0
2020-03-01,A5721110501,Australia,29,13,42,0,0
2020-03-01,A5721110501,Newzealand,28,16,44,0,0
2020-03-01,A5721110501,Austria,25,20,45,0,0
2020-03-01,A5721110501,Poland,27,16,43,0,0
2020-03-01,A5721110501,Norway,21,12,33,0,0
