note_id,date,customer_code,product_code,market,sales_rep,note_text,deal_stage,competitor_mentioned
CRM002257,2019-01-01,90008168,A5721110503,Australia,Rep-09,Customer requested a better commercial offer before renewing the purchase.,Negotiation,0
CRM002258,2021-01-01,70007198,A5318110102,South Korea,Rep-09,Customer raised concerns about product availability and delayed delivery.,Qualified,0
CRM002259,2021-03-01,70016178,A3819150205,Poland,Rep-15,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM002260,2018-10-01,70022084,A1018150103,USA,Rep-10,Customer mentioned a competitor's promotional pricing.,Renewal,1
CRM002261,2020-01-01,90015145,A6818160201,Norway,Rep-01,Customer asked for more information about the premium variant.,Negotiation,0
CRM002262,2021-07-01,90014140,A0620150305,Netherlands,Rep-15,Customer is satisfied with the product and is considering expanding the order.,Negotiation,0
CRM002263,2020-09-01,70007198,A4821110801,South Korea,Rep-09,Customer asked for more information about the premium variant.,Renewal,0
CRM002264,2020-09-01,90014135,A1819150303,Netherlands,Rep-26,Customer requested a better commercial offer before renewing the purchase.,Negotiation,0
CRM002265,2021-04-01,90011191,A2821150802,France,Rep-09,Customer raised concerns about product availability and delayed delivery.,Qualified,0
CRM002266,2021-01-01,80001019,A4520110504,China,Rep-15,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM002267,2020-07-01,70022085,A3320150501,USA,Rep-25,Customer requested a better commercial offer before renewing the purchase.,Renewal,0
CRM002268,2018-10-01,90012033,A4319110302,Germany,Rep-18,Customer mentioned a competitor's promotional pricing.,Renewal,1
CRM002269,2019-12-01,90022075,A2219150206,USA,Rep-20,Customer is considering a competitor because our price is higher.,Prospecting,1
CRM002270,2020-04-01,90017049,A7220160203,Portugal,Rep-12,Customer asked for more information about the premium variant.,Negotiation,0
CRM002271,2021-01-01,90013119,A2219150205,Italy,Rep-28,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM002272,2021-08-01,90014135,A3718150101,Netherlands,Rep-03,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM002273,2020-08-01,90012040,A0219150202,Germany,Rep-13,Customer mentioned a competitor's promotional pricing.,Prospecting,1
CRM002274,2019-09-01,90021091,A4218110204,United Kingdom,Rep-20,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM002275,2020-08-01,90018108,A1118150202,Spain,Rep-13,Customer requested a better commercial offer before renewing the purchase.,Negotiation,0
CRM002276,2021-06-01,70010047,A1421150503,Bangladesh,Rep-05,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM002277,2020-12-01,90002009,A2319150302,India,Rep-18,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM002278,2021-06-01,70009134,A0620150305,Newzealand,Rep-05,Customer asked for more information about the premium variant.,Negotiation,0
CRM002279,2019-04-01,90004066,A5620110402,Japan,Rep-05,Customer raised concerns about product availability and delayed delivery.,Qualified,0
CRM002280,2021-05-01,70003182,A6120110205,Indonesia,Rep-02,Customer requested a better commercial offer before renewing the purchase.,Renewal,0
CRM002281,2020-12-01,90010044,A6921160301,Bangladesh,Rep-01,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM002282,2018-12-01,90002014,A6520160403,India,Rep-02,Customer requested a better commercial offer before renewing the purchase.,Renewal,0
CRM002283,2018-10-01,80001019,A1320150402,China,Rep-22,Customer raised concerns about product availability and delayed delivery.,Prospecting,0
CRM002284,2019-05-01,90009130,A2721150705,Newzealand,Rep-20,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM002285,2019-01-01,70006157,A7118160101,Philiphines,Rep-18,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM002286,2019-11-01,90018110,A4319110306,Spain,Rep-26,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM002287,2020-05-01,90020103,A5721110501,Austria,Rep-08,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM002288,2019-01-01,90022083,A1420150502,USA,Rep-22,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM002289,2019-07-01,90013122,A4620110604,Italy,Rep-03,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM002290,2021-05-01,70016178,A0721150404,Poland,Rep-14,Customer asked for more information about the premium variant.,Negotiation,0
CRM002291,2020-01-01,90020099,A3718150103,Austria,Rep-21,Customer asked for more information about the premium variant.,Negotiation,0
CRM002292,2019-01-01,90003179,A3018150201,Indonesia,Rep-14,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM002293,2020-06-01,90020097,A1521150602,Austria,Rep-22,Customer asked for more information about the premium variant.,Prospecting,0
CRM002294,2021-06-01,90006153,A7321160303,Philiphines,Rep-16,Customer mentioned a competitor's promotional pricing.,Qualified,1
CRM002295,2019-08-01,90020098,A2821150805,Austria,Rep-14,Customer is satisfied with the product and is considering expanding the order.,Negotiation,0
CRM002296,2020-05-01,90002013,A0220150203,India,Rep-24,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM002297,2019-11-01,70009133,A3521150706,Newzealand,Rep-27,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM002298,2021-05-01,90017050,A6620160501,Portugal,Rep-05,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM002299,2021-03-01,90006153,A7118160101,Philiphines,Rep-26,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM002300,2020-09-01,90003179,A4821110807,Indonesia,Rep-05,Customer mentioned a competitor's promotional pricing.,Prospecting,1
CRM002301,2020-07-01,90014136,A5620110402,Netherlands,Rep-25,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM002302,2020-02-01,90002015,A2918150101,India,Rep-02,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM002303,2019-06-01,70010048,A6018110101,Bangladesh,Rep-15,Customer is satisfied with the product and is considering expanding the order.,Negotiation,0
CRM002304,2019-08-01,80006154,A7321160301,Philiphines,Rep-11,Customer is satisfied with the product and is considering expanding the order.,Renewal,0
CRM002305,2019-07-01,90012037,A5721110501,Germany,Rep-10,Customer is satisfied with the product and is considering expanding the order.,Prospecting,0
CRM002306,2018-10-01,90020103,A4520110508,Austria,Rep-01,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM002307,2021-08-01,90008165,A6018110102,Australia,Rep-18,Customer asked for more information about the premium variant.,Prospecting,0
CRM002308,2021-03-01,90020100,A4520110506,Austria,Rep-05,Customer mentioned a competitor's promotional pricing.,Renewal,1
CRM002309,2021-03-01,90016171,A5721110505,Poland,Rep-18,Customer is considering a competitor because our price is higher.,Proposal,1
CRM002310,2018-11-01,90014141,A2721150704,Netherlands,Rep-14,Customer is considering a competitor because our price is higher.,Prospecting,1
CRM002311,2019-04-01,70013126,A1819150303,Italy,Rep-10,Customer is satisfied with the product and is considering expanding the order.,Renewal,0
CRM002312,2020-01-01,70002018,A4419110402,India,Rep-02,Customer asked for more information about the premium variant.,Prospecting,0
CRM002313,2020-01-01,90017059,A4218110201,Portugal,Rep-02,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM002314,2021-04-01,90021094,A0721150403,United Kingdom,Rep-15,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM002315,2020-08-01,90002007,A2419150401,India,Rep-26,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM002316,2020-08-01,90016171,A1219150301,Poland,Rep-24,Customer raised concerns about product availability and delayed delivery.,Qualified,0
CRM002317,2021-01-01,70006158,A6319160203,Philiphines,Rep-01,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM002318,2020-11-01,90019201,A7118160101,Sweden,Rep-27,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM002319,2021-02-01,70012043,A5519110303,Germany,Rep-20,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM002320,2020-03-01,70004069,A2918150104,Japan,Rep-19,Customer asked for more information about the premium variant.,Proposal,0
CRM002321,2019-03-01,90016171,A0321150302,Poland,Rep-28,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM002322,2021-07-01,90003179,A1018150103,Indonesia,Rep-19,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM002323,2020-02-01,90017050,A1920150404,Portugal,Rep-02,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM002324,2020-07-01,90009130,A2218150201,Newzealand,Rep-15,Customer asked for more information about the premium variant.,Proposal,0
CRM002325,2018-11-01,90017055,A4319110302,Portugal,Rep-04,Customer requested a better commercial offer before renewing the purchase.,Renewal,0
CRM002326,2019-02-01,70015152,A5519110301,Norway,Rep-15,Customer is satisfied with the product and is considering expanding the order.,Negotiation,0
CRM002327,2021-05-01,90003180,A2721150702,Indonesia,Rep-02,Customer asked for more information about the premium variant.,Prospecting,0
CRM002328,2019-07-01,90011185,A0619150302,France,Rep-17,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM002329,2019-01-01,90014141,A0621150308,Netherlands,Rep-24,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM002330,2019-01-01,70009134,A6818160201,Newzealand,Rep-04,Customer asked for more information about the premium variant.,Qualified,0
CRM002331,2019-11-01,70023032,A2319150302,Canada,Rep-12,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM002332,2021-03-01,90019201,A3521150705,Sweden,Rep-20,Customer raised concerns about product availability and delayed delivery.,Renewal,0
CRM002333,2018-12-01,90013117,A6120110207,Italy,Rep-16,Customer is considering a competitor because our price is higher.,Proposal,1
CRM002334,2020-06-01,90015145,A5721110503,Norway,Rep-16,Customer is considering a competitor because our price is higher.,Qualified,1
CRM002335,2020-08-01,70010048,A0118150103,Bangladesh,Rep-13,Customer is satisfied with the product and is considering expanding the order.,Prospecting,0
CRM002336,2019-04-01,70003182,A4620110605,Indonesia,Rep-05,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM002337,2019-09-01,90021089,A0320150301,United Kingdom,Rep-10,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM002338,2020-03-01,70007199,A2721150702,South Korea,Rep-20,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM002339,2020-11-01,70011193,A0519150202,France,Rep-11,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM002340,2021-08-01,90002005,A7321160301,India,Rep-19,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM002341,2019-02-01,90015148,A2118150105,Norway,Rep-10,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM002342,2019-10-01,70004070,A6018110101,Japan,Rep-01,Customer mentioned a competitor's promotional pricing.,Prospecting,1
CRM002343,2019-10-01,90008165,A6519160401,Australia,Rep-27,Customer mentioned a competitor's promotional pricing.,Qualified,1
CRM002344,2019-06-01,90002003,A3018150201,India,Rep-09,Customer mentioned a competitor's promotional pricing.,Renewal,1
CRM002345,2019-08-01,90002011,A1219150301,India,Rep-28,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM002346,2020-06-01,90017056,A4821110805,Portugal,Rep-14,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM002347,2020-04-01,90017051,A1919150401,Portugal,Rep-10,Customer raised concerns about product availability and delayed delivery.,Renewal,0
CRM002348,2019-08-01,90005161,A3018150201,Pakistan,Rep-26,Customer asked for more information about the premium variant.,Proposal,0
CRM002349,2020-08-01,90003179,A1718150204,Indonesia,Rep-08,Customer is satisfied with the product and is considering expanding the order.,Renewal,0
CRM002350,2019-07-01,90011191,A4520110506,France,Rep-04,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM002351,2021-07-01,70011193,A0418150101,France,Rep-15,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM002352,2019-05-01,90016173,A1320150402,Poland,Rep-11,Customer asked for more information about the premium variant.,Qualified,0
